Date,Time,PM2.5 (µg/m³),PM10 (µg/m³),SO2 (ppm),NO2 (ppm),O3 (ppm),CO (ppm),VOCs (ppm),Temperature (°C),Humidity (%),Wind Speed (m/s),Wind Direction (°),pH,DO (mg/L),BOD (mg/L),COD (mg/L),Turbidity (NTU),Lead (µg/L),Mercury (µg/L),Arsenic (µg/L),Fecal Coliforms (MPN/100mL),Total Coliforms (MPN/100mL),Distance from Plant,Wind Direction (Plant),Elevation,Proximity to Water Bodies,Historical Pollution Levels,Historical Temperature,Historical Humidity,Historical Wind Speed,Regulatory Data,Industrial Activity,Demographic Data
6/6/2024,2:53 AM,55.9401197,43.77193532,0.097019467,0.099362819,0.083482741,8.480154963,0.06381339,33.25355547,37.59809779,4.393014223,184,8.034510639,6.570669078,9.459609876,9.508675556,3.268747269,3.50290472,1.105401001,0.249161355,120,240,1.18457635,89.29040234,446.9530955,45.05989601,14.12823795,27.28743508,35.47064416,2.692753068,6.668737862,4.631914899,120.3229543
11/4/2024,2:07 PM,8.122437989,91.22681187,0.079464995,0.061959994,0.072430704,2.796668765,0.032830926,29.04210285,43.13915265,3.588877896,187,6.662674889,6.861697786,5.414819002,13.25464278,8.876747747,2.630830307,0.278078463,1.853506699,16,288,5.715736449,157.1316108,466.5819,39.64984244,73.51829885,19.6636192,38.42266774,4.537342983,2.626091007,92.53903915,639.1751015
3/19/2024,5:27 PM,67.04976559,86.32349502,0.03646568,0.082910324,0.098231844,5.745016147,0.097366185,30.10136965,57.98374134,0.373505458,115,8.956484415,7.047614018,4.737447024,14.02640481,6.501005646,2.154915436,1.298003349,2.105008983,19,250,7.042883285,321.4126054,65.00987126,16.21693632,69.32625811,22.17665847,37.20654339,0.346052751,1.522426858,98.73211814,301.6341067
1/25/2024,2:42 AM,26.52946869,26.50959658,0.059613667,0.061926809,0.083218435,6.277676266,0.054737817,18.48757405,71.36425545,2.982377227,81,6.868175782,9.873211945,5.058200315,5.66277742,9.039923143,0.537626619,1.124745202,1.002957801,19,120,8.405235794,101.0469442,168.9058817,42.69795641,77.40049282,15.14171015,51.74702747,2.139712578,9.389501618,3.338301845,52.4506681
5/28/2024,12:37 PM,7.025207655,56.27871969,0.099984899,0.077977767,0.035783007,1.87569941,0.022597301,18.83716213,75.98186476,0.88368404,234,6.701485721,6.573647786,4.631713326,9.656774644,6.891132842,1.898159817,1.478249891,4.931587875,107,240,5.751801693,315.3869903,282.7743532,79.18937399,55.14605211,19.69897589,62.04556891,0.279769557,9.042212551,92.87161894,734.7494168
3/31/2024,12:46 PM,87.09065601,39.94489874,0.044450191,0.074593567,0.062836286,4.36363712,0.029060362,15.75745376,45.46344987,2.4550654,241,7.907895463,7.190075724,3.953531104,14.1760879,7.905369828,1.230877662,1.293953064,1.042062547,90,349,6.488399097,186.5154817,90.18745983,56.72053413,99.14337224,32.07621464,65.08622378,0.853593883,3.938504402,98.93403165,553.0484565
4/24/2024,3:07 PM,77.2919251,62.40202982,0.063120621,0.043678696,0.038368783,5.952668146,0.015487681,32.39781778,64.8159014,0.320748984,154,8.611954265,8.026265469,5.233999019,14.34087648,0.201563494,3.443381879,1.71586924,4.627634442,167,461,1.312528657,102.6181739,382.639848,89.94031525,59.75949599,28.523674,33.15669586,2.91450478,7.538079735,69.06799483,585.9778648
2/14/2024,2:30 PM,0.289928619,27.60189323,0.036455504,0.010079595,0.022385703,3.857552677,0.090215808,15.46401152,54.57127172,4.85925201,170,6.57377244,8.325830986,7.62427535,8.801392659,0.658540663,4.774689069,0.09205357,2.108129646,78,92,6.561849374,48.78339894,294.7718575,85.01828246,16.31692307,28.70653469,69.45006391,4.630237238,4.417248635,60.75263858,492.4735804
10/19/2024,12:30 PM,17.86380692,77.86656111,0.088645889,0.072366847,0.065798908,0.889220956,0.009547235,29.12973303,32.34619598,3.160475994,199,7.367854624,8.683063897,2.781802259,9.611177617,6.395384597,0.530059185,0.293687393,1.077325531,151,157,6.663024578,152.2961581,163.4232127,18.62948991,96.09566939,15.40008643,59.03292256,2.861551478,8.590452443,70.29514173,531.6002296
12/21/2024,8:03 PM,86.6972863,95.02493295,0.023624266,0.095902516,0.04076388,7.384618478,0.066341575,11.81572321,45.48473472,4.544514859,273,8.476055271,7.21107541,4.440041803,1.841030533,7.794029401,4.724535545,0.817388463,0.32223797,33,210,3.260182093,272.9270801,371.6716123,70.68286905,93.68332432,20.94771201,67.2392787,4.656112364,8.131827379,35.27658716,823.7709448
9/8/2024,4:03 AM,52.7479225,69.27297067,0.067877559,0.058552091,0.076239184,2.233298436,0.069582841,27.76958553,79.97298714,3.390167001,122,6.082673457,9.831887547,9.902187713,9.298084223,5.71450555,3.083507753,1.068902411,4.331277878,0,0,9.287782998,39.85768737,179.2525998,73.9134333,77.25373798,13.69516338,34.38936574,3.621702968,9.349360238,8.725066781,464.4209495
8/11/2024,5:03 PM,42.66178378,66.72061055,0.029592225,0.023551402,0.010786307,5.949901019,0.023451951,10.39405279,74.63131458,4.23325044,125,7.502728221,9.365571023,3.488587778,18.60016255,5.948576433,4.629875891,1.958635732,1.3120136,191,383,7.046432392,204.5555203,494.913449,46.13948947,74.67750778,16.53557983,39.56714851,4.091976228,8.402914738,24.00154319,814.5527276
10/16/2024,12:49 PM,24.7827063,75.69492236,0.001892775,0.052671738,0.067540895,2.210933704,0.072252432,34.17567095,52.42668434,0.74285998,174,6.392070604,7.244988241,6.398012829,8.558845424,2.305020007,3.324622001,1.598803442,2.560922727,130,271,1.25790415,98.99418501,409.6988642,67.75065121,40.98707993,32.27495635,66.05690109,1.293330643,9.042720298,9.618451166,698.7447113
11/23/2024,4:01 PM,79.68105616,49.12142779,0.023941624,0.059182316,0.062201924,1.268381561,0.054875535,29.69186621,58.36377733,4.37227325,336,6.244183064,7.846121111,1.161122939,7.55756552,1.258019455,0.87265019,1.777952729,3.856961258,24,110,5.720129184,305.1101064,455.3008656,57.01693902,8.074015513,26.09775313,57.70919166,1.84628005,6.846841014,97.74363632,597.3036474
6/30/2024,4:21 PM,19.76680381,52.25485583,0.009644818,0.006414184,0.030380295,2.030968979,0.093566931,16.87145621,63.81422551,0.680695431,103,8.391883129,7.761259417,5.479892562,0.121588022,4.257986461,2.88845268,0.193224158,2.62554557,182,101,5.68353137,266.8362972,167.001955,55.8500029,16.61300144,11.66754957,36.18185823,3.089588157,4.177412198,53.11605727,545.7338762
1/3/2024,6:13 PM,73.60329078,36.15230844,0.020536475,0.032328045,0.086079441,7.370500401,0.050867392,29.49124006,62.81282993,4.669284025,218,8.528723915,6.557264152,6.848427952,17.04748831,6.49257214,1.690557609,1.652960018,3.495621417,188,293,0.950188945,20.92897685,4.259077409,15.82390625,57.67708471,26.31522479,42.79240745,2.217544832,8.55537719,83.47597395,325.577991
6/13/2024,8:21 PM,2.766487255,50.42639992,0.020425478,0.050360168,0.046948575,2.864507055,0.026351559,26.87670948,67.00763983,2.077638136,338,6.463468581,9.033421424,0.520828987,13.42111084,3.742304102,4.822370132,0.068140186,1.019156199,33,425,3.125522577,305.6721799,97.81687927,43.01407869,63.52186254,29.64700283,51.73898867,2.284119661,6.202838907,73.57929281,565.1240939
12/9/2024,11:12 PM,12.88570278,97.24799906,0.034866496,0.020789466,0.068294958,3.800875524,0.026274458,23.18784276,62.90377971,2.646719808,192,7.285642934,7.812331195,9.625438522,11.61049263,8.207166101,4.770137968,0.470337834,0.894816533,46,357,5.876767893,348.3764434,454.5501662,5.360979186,79.38420908,11.23660178,60.10194608,0.534968845,9.798287182,57.83492447,995.6699007
3/11/2024,5:17 AM,19.28484168,99.26993632,0.049345983,0.042374727,0.056664445,0.293799401,0.083287759,29.15900121,30.09755029,2.910155316,133,6.954929091,7.696932053,0.099155055,13.75746017,6.549752416,1.80099475,1.638659513,4.110842877,189,57,7.160657409,0.14928521,55.77425511,89.01471117,92.41571011,22.87081839,41.06309277,4.926820639,5.518158715,32.18501848,365.8323558
9/14/2024,9:53 AM,65.19130583,17.36809027,0.08081555,0.032588434,0.012412162,1.908040933,0.072531983,26.31092862,41.72021698,0.845768419,349,8.690073722,6.159909242,9.81523065,3.174102841,7.248185552,1.584716458,1.723531342,1.317923895,87,479,4.695206164,170.4387951,271.3724521,72.59896019,87.38341177,15.22182677,40.05131474,0.187189915,1.655359927,14.14952717,35.1001327
6/29/2024,4:51 PM,11.26117776,54.43418498,0.011137556,0.095957477,0.094281574,0.210264333,0.07998463,23.83475559,62.91099258,1.352804205,23,6.568071272,9.069543382,8.501423156,0.621400309,5.420162623,3.309059163,1.958079949,1.438402449,77,195,9.590895594,84.31815602,86.0107448,50.61328387,18.32892884,29.9731193,50.7363551,1.485907647,2.8534361,80.89794043,764.4624467
4/16/2024,8:06 AM,13.67289463,11.38948228,0.05007496,0.038556058,0.094085314,5.604735486,0.002984104,11.13466073,31.13958565,2.083592235,236,6.362537473,6.54932567,2.253856611,0.265692138,3.621518712,0.53846588,0.736174166,3.647558072,10,414,3.665292188,219.5639867,358.8316098,82.6991037,29.1248505,14.46414341,43.99487253,3.692777512,7.022400868,60.71788887,764.9359043
12/10/2024,8:23 PM,22.74244851,77.43796081,0.094732621,0.042128956,0.054306898,9.177937438,0.04272097,25.88607666,58.08489063,1.260839631,32,6.861577075,9.220559819,2.464866356,4.995808768,9.673608475,1.569683631,0.344174622,2.079950409,13,61,4.235706796,15.21089462,83.31554644,43.50834598,65.00568359,10.69986601,45.53677565,4.245419667,1.743522666,4.665639867,581.3063298
5/2/2024,2:30 PM,35.38663526,82.48592114,0.064828273,0.027842142,0.027668438,5.213649094,0.062701045,34.34828722,59.51169674,3.835040522,301,7.396505352,9.001625656,6.14459925,4.330539486,6.320638449,3.825273077,0.319714328,4.382913872,167,321,7.261875606,59.96321,54.95994694,89.23629206,46.57576036,33.18732567,70.78718931,3.297665965,0.190004969,90.02016671,383.6274471
2/13/2024,12:26 PM,56.13905365,69.16640575,0.089962709,0.027153008,0.097241064,3.844902623,0.051784455,20.89066396,41.54661152,3.194657914,246,8.253590494,6.288208749,2.289457226,7.697780976,7.850319322,3.989374849,0.520339235,1.004372603,22,331,6.989372256,151.8990243,442.1281836,10.47899403,71.03203631,12.1475125,36.82129839,3.713577654,2.389836542,73.57814512,331.1232641
4/27/2024,6:45 PM,34.22401501,93.27954572,0.081125653,0.004787459,0.09185796,4.007634202,0.006169029,10.1196651,75.80175338,1.692673804,163,6.637410364,7.88929656,3.926247381,9.291351862,8.193344963,1.984772424,1.909714637,4.962612334,131,123,0.214636655,305.9336128,200.0027893,43.24417609,17.80334574,16.09475954,57.60112561,4.741918767,3.997185025,30.12028222,290.9135218
5/25/2024,8:20 AM,83.37198648,18.41219719,0.023537996,0.040332725,0.035345401,1.464002232,0.043506095,33.89290681,68.32624159,3.080021726,2,6.721725451,8.48721128,5.264177712,17.43685978,8.671814516,1.068472357,0.864815923,2.405200916,66,221,9.85083157,199.238718,416.4818793,85.01229236,43.29625968,30.02059361,77.05157287,4.856543984,8.707886968,87.84320119,865.9307238
4/5/2024,7:54 AM,35.38862734,77.78688894,0.054357774,0.040342327,0.033544703,6.445952653,0.070035024,20.3210615,73.95968521,3.442725412,277,8.806394055,7.003094745,2.048726002,12.81194484,1.046233395,1.099185014,1.8580707,1.738491834,121,141,1.572197164,19.00516377,5.178221501,28.69078487,48.01573511,16.36177883,77.23933645,3.539681032,9.985088689,39.33433484,487.5219775
10/29/2024,12:15 AM,82.42465667,53.04241076,0.056027526,0.076966293,0.06647969,0.938058475,0.024683965,33.9792211,58.28222993,2.222662328,316,6.098334775,8.336453869,5.116809685,17.43228127,2.400728202,1.791426584,1.428863772,4.472705718,89,190,1.678542073,195.1431667,154.4100526,85.28839322,11.28261691,19.41059115,51.06363203,0.885106127,9.941107216,34.17521149,120.8677153
8/8/2024,2:21 AM,64.24400714,53.31922746,0.068798492,0.020077681,0.057326864,8.55910616,0.04049445,23.56615646,63.03757098,3.047951727,41,8.078726417,6.040658573,7.631817905,13.04711816,7.307128599,1.80657684,0.846280245,2.13797503,124,485,4.375362666,56.36720355,263.0738333,54.8857857,86.53149147,20.20650008,37.53681274,2.30963505,7.297165491,93.19056375,96.45937311
6/5/2024,5:55 PM,27.7719967,8.00193565,0.032441926,0.037135126,0.043611807,1.308790916,0.065544296,18.8255682,58.19381173,3.818322646,74,6.530964487,9.10739921,7.59063688,0.360306371,5.380535116,0.44441653,0.272278595,1.843390551,68,24,4.250797011,170.8914996,418.7325907,2.775232873,91.05959594,18.66870174,49.90977676,4.66683769,4.392786665,22.03214514,434.0889687
6/17/2024,12:38 AM,53.57863225,40.72096327,0.092710457,0.014431433,0.051271758,1.7233052,0.087687219,27.85294118,65.38411378,3.668281519,88,6.730731693,7.91644583,0.558839663,12.38549529,0.792601709,2.839992317,0.562747718,3.04830857,181,57,2.559324595,51.28371803,159.4440174,26.84691166,31.09407919,26.53710141,30.05793406,0.481064187,5.333345989,85.85450901,496.9036876
7/12/2024,12:10 AM,46.75106042,4.135126488,0.098240107,0.016919949,0.097973833,6.79549388,0.013673038,17.9681367,43.98127208,0.487004728,168,8.426180083,6.912950287,4.902922796,19.91531242,5.44499129,4.434126554,0.731412998,4.692666138,72,278,2.713775959,49.43963103,363.6393905,3.1444779,11.7206691,24.04597121,39.5393851,0.59172207,3.938734635,78.93713596,949.3268936
11/3/2024,10:56 AM,85.0487336,71.56851464,0.071150672,0.050130803,0.031946889,0.164894993,0.083563003,21.4738068,69.76593265,0.603023325,142,6.595696085,9.855298648,6.895119409,4.036047376,0.053452698,3.482393517,1.553638901,3.264446777,7,241,1.3720246,106.3530908,457.6108728,76.14422392,25.24868861,19.64028576,66.59488852,1.468208032,7.141549375,41.49333269,213.5121298
4/3/2024,8:27 PM,91.32937365,72.92675369,0.04210741,0.005313785,0.046604782,9.24228051,0.080304696,23.00619861,59.12920243,1.204093182,162,8.96713852,6.258429601,7.165577102,6.602248274,1.389995283,2.858852281,1.373250122,4.464488077,195,242,4.026694435,109.5509412,23.2802338,17.30550278,93.55474025,32.07346187,65.79851961,4.54820528,8.176034679,37.27442099,531.4156696
11/18/2024,2:22 PM,91.15362977,72.85952388,0.024663982,0.038806793,0.064822263,2.913254062,0.086092951,20.44817492,48.10135562,0.16790796,50,7.56327846,8.4017921,7.191884611,15.26623463,5.843350129,1.275583221,1.16027151,3.707836886,26,98,0.161054335,198.047062,379.4375301,1.759063816,34.19777328,10.81784746,31.95390548,1.600653207,2.181333914,63.03298024,844.7868943
5/16/2024,7:35 PM,34.95085676,67.0171733,0.067497151,0.076875828,0.041743581,3.593898868,0.028601077,23.18493681,76.646946,2.853581153,228,8.383822425,9.430468512,8.516747936,9.14108033,9.825646006,4.247054327,0.384206605,4.725056266,117,58,0.29890652,232.7770679,238.3369738,4.699861457,48.80123079,12.79836578,31.78125055,2.805179843,1.115679331,98.46246836,165.9205674
9/23/2024,5:49 AM,80.57943529,86.27677392,0.004234561,0.067197513,0.094122847,7.298429708,0.022947287,17.41215595,37.54719703,3.163475923,160,7.682580939,7.321870343,4.427735275,18.9350023,8.971297295,3.381741167,1.378054385,4.751775368,56,115,7.419239138,83.44019809,173.0665538,11.8112604,60.09817988,17.10160318,77.8666186,1.826002777,1.526090168,6.492010464,439.1450446
4/21/2024,11:12 PM,8.874553315,51.32499876,0.085748517,0.053607217,0.094996622,1.965392794,0.064355578,33.81331515,74.40140301,3.081919581,93,8.839577415,7.336962391,4.58276435,18.15733335,8.702856879,0.622764243,1.95332721,4.384881544,73,94,6.648921299,10.28671841,167.4026069,85.85218581,56.12567621,30.76920124,39.66193517,2.020672517,6.144178575,1.972533847,157.4683287
5/28/2024,9:35 PM,48.12277941,78.7738932,0.017239712,0.060871797,0.095168507,2.984811471,0.079967928,34.27136597,56.4996555,1.767624908,153,7.491880248,8.524668014,4.795290762,10.30669853,5.588462883,2.194077593,1.86423458,4.827622227,129,238,8.538937756,82.18423494,260.9929086,0.103766886,59.60027133,34.99634966,43.72810123,4.864166693,1.249737994,20.59649163,14.78582565
4/22/2024,7:45 PM,92.77183182,85.40938587,0.002209737,0.080631394,0.053707229,9.734757282,0.047739124,12.97320786,63.84956116,3.126508061,108,6.550065708,8.772132814,2.049891063,11.45224973,0.788457917,2.175748605,0.754353602,3.325275776,95,255,7.310652258,127.0660626,383.3061755,17.61633138,78.12095842,15.43935537,77.98599576,0.011625159,9.601964505,73.69519506,520.6404965
2/18/2024,10:57 AM,29.85217657,33.37344909,0.021407085,0.026212563,0.058981846,8.80932043,0.076734942,25.42430305,59.61554769,1.12449929,263,6.910289773,7.189221353,1.948024445,12.56610519,9.772305259,1.923561497,0.787432646,0.868873534,140,62,9.826575398,236.7317728,150.3645678,24.09441264,65.5609599,20.95764252,75.92706991,1.609575861,8.103559227,0.865896959,548.1133339
8/24/2024,2:15 AM,68.52434057,86.07947758,0.047403653,0.005773132,0.099569899,9.32538391,0.065350342,17.27152057,58.44051552,3.688760145,22,7.592373666,6.247465836,2.816045188,17.29290189,2.857767574,2.788874687,0.153309295,3.828642024,32,19,0.130769397,356.840402,206.2062174,18.77040033,18.83925573,10.07518252,74.34092756,4.789761651,8.516069429,95.50044542,466.9456494
1/23/2024,3:48 PM,19.39294845,61.39234024,0.035451544,0.083192239,0.05152658,6.436284622,0.090409575,16.72527891,69.90523802,3.03291014,302,7.386182092,9.042295777,0.842768881,2.667600254,6.200523989,2.531807944,0.098257492,0.727051478,33,61,1.606162706,271.3074774,98.07181893,92.07692638,8.697447192,22.60369165,37.97221178,4.385374428,4.922341418,82.31837991,425.1810222
4/8/2024,2:04 AM,45.97487692,93.22351831,0.008293702,0.0388341,0.083034741,7.36735426,0.072171822,31.15180168,49.16362113,3.074742344,235,7.657769475,8.853765456,6.106990445,15.58713128,8.133570799,0.422356407,0.763094129,3.667682228,53,183,0.561225879,311.9834886,448.2413088,95.05494857,59.10161634,16.41731888,60.50993863,0.277481498,0.918874376,78.88130458,718.6012862
11/2/2024,1:00 AM,93.42644113,72.74984637,0.089034225,0.051481561,0.086455278,4.083738877,0.081914036,26.46142982,65.39790919,4.408788699,172,6.274076968,9.595380461,1.087378639,4.52010084,7.540028858,1.986759467,0.523629832,4.170827637,163,428,9.123467634,340.7840694,377.0187184,40.68173517,98.72745437,27.69187193,43.54819809,1.37928066,0.039822265,15.10971145,302.6894847
8/27/2024,1:47 AM,63.63092323,17.83485932,0.019500417,0.049980913,0.01951481,0.488189448,0.061542553,26.4935128,67.16208969,3.934621965,102,8.635652899,7.521183244,8.753890414,4.110468069,6.271954549,2.704174335,1.7611275,3.272303278,100,422,5.809295351,215.857889,291.4234357,74.53989513,67.76308833,24.38865387,72.47841021,0.361687447,9.099161129,68.82126981,213.3476409
9/12/2024,3:05 AM,2.44286923,60.42242761,0.039641852,0.050204862,0.061242347,6.77107625,0.024935995,22.96262932,66.26067324,0.731511631,350,6.306815116,6.413223789,3.530948579,1.816382847,0.761721521,3.846715633,1.50714346,4.371979807,94,314,3.33341539,60.42828705,181.7851136,41.20224358,17.34532036,32.75278069,36.62398655,0.508091558,0.111131848,90.9357754,899.6825163
4/25/2024,9:40 PM,85.35394978,69.39629948,0.064223686,0.011002229,0.03032365,3.579063481,0.080781547,18.31360893,67.26430918,1.228478902,314,6.542652034,6.936365183,7.480514716,11.04448505,9.827524785,1.338976449,0.490864238,0.489001904,10,278,8.315255856,344.9216747,471.1381672,42.26920167,82.87068716,20.34585239,67.59909336,3.718138914,7.950044784,31.34673714,126.568825
7/30/2024,3:58 AM,44.53285897,21.58742637,0.037863485,0.086734916,0.016944236,2.653347128,0.007247563,29.14725435,51.02082253,2.635093015,127,7.140679519,7.820661126,8.14734884,6.23862856,3.808281879,3.191861478,1.202280307,1.813041709,196,413,8.136076675,170.5171843,328.3325823,15.04449048,89.9958502,27.60158616,45.64037658,2.81631149,9.899363387,24.77374615,442.9877658
9/8/2024,3:10 AM,17.88759635,74.30778728,0.007797305,0.081908391,0.004411172,5.643133533,0.010053995,34.06512955,47.93107279,4.58742783,207,7.254166753,9.42670052,0.310316398,13.99124618,3.792453926,2.601566976,1.126994783,4.086023242,11,11,0.671629946,328.2227466,271.2882712,6.962691317,89.00606626,34.67694516,52.86537824,4.517882678,3.661242582,74.16340933,985.6278307
